"Nom de la Station","SALLUIT"
"Province","QUÉBEC"
"Latitude","62,18"
"Longitude","-75,67"
"Altitude","228,00"
"ID climatologique","7117800"
"ID de l'OMM","71641"
"ID de TC","MFX"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2015-08-19 14:00","2015","08","19","14:00","9,3","","3,3","","66","","27","","26","","","","98,92","","","","","","ND"
"2015-08-19 15:00","2015","08","19","15:00","8,4","","3,3","","70","","30","","12","","","","99,00","","","","","","ND"
"2015-08-19 16:00","2015","08","19","16:00","7,0","","3,7","","79","","5","","15","","","","99,03","","","","","","ND"
"2015-08-19 17:00","2015","08","19","17:00","6,5","","3,1","","79","","4","","17","","","","99,08","","","","","","ND"
"2015-08-19 18:00","2015","08","19","18:00","6,3","","2,3","","76","","5","","10","","","","99,12","","","","","","ND"
"2015-08-19 19:00","2015","08","19","19:00","6,5","","2,0","","73","","6","","7","","","","99,16","","","","","","ND"
"2015-08-19 20:00","2015","08","19","20:00","6,3","","1,9","","73","","6","","10","","","","99,17","","","","","","ND"
"2015-08-19 21:00","2015","08","19","21:00","6,5","","1,8","","72","","5","","6","","","","99,17","","","","","","ND"
"2015-08-19 22:00","2015","08","19","22:00","5,6","","2,5","","80","","20","","4","","","","99,19","","","","","","ND"
"2015-08-19 23:00","2015","08","19","23:00","5,1","","1,6","","78","","21","","5","","","","99,21","","","","","","ND"
"2015-08-20 00:00","2015","08","20","00:00","5,1","","3,2","","88","","20","","10","","","","99,24","","","","","","ND"
"2015-08-20 01:00","2015","08","20","01:00","5,0","","3,1","","88","","21","","12","","","","99,25","","","","","","ND"
"2015-08-20 02:00","2015","08","20","02:00","4,0","","3,2","","94","","22","","11","","","","99,22","","","","","","ND"
"2015-08-20 03:00","2015","08","20","03:00","3,3","","2,8","","97","","22","","12","","","","99,25","","","","","","ND"
"2015-08-20 04:00","2015","08","20","04:00","2,9","","2,5","","97","","21","","16","","","","99,25","","","","","","ND"
"2015-08-20 05:00","2015","08","20","05:00","2,8","","2,5","","98","","23","","13","","","","99,23","","","","","","ND"
"2015-08-20 06:00","2015","08","20","06:00","2,7","","2,5","","98","","23","","14","","","","99,22","","","","","","ND"
"2015-08-20 07:00","2015","08","20","07:00","3,5","","3,2","","98","","25","","14","","","","99,23","","","","","","ND"
"2015-08-20 08:00","2015","08","20","08:00","5,5","","2,9","","83","","26","","7","","","","99,22","","","","","","ND"
"2015-08-20 09:00","2015","08","20","09:00","9,2","","3,5","","67","","18","","21","","","","99,19","","","","","","ND"
"2015-08-20 10:00","2015","08","20","10:00","11,1","","3,6","","60","","18","","12","","","","99,17","","","","","","ND"
"2015-08-20 11:00","2015","08","20","11:00","10,5","","4,0","","64","","36","","9","","","","99,16","","","","","","ND"
"2015-08-20 12:00","2015","08","20","12:00","11,8","","3,8","","58","","36","","12","","","","99,12","","","","","","ND"
"2015-08-20 13:00","2015","08","20","13:00","10,1","","3,8","","65","","2","","16","","","","99,14","","","","","","ND"
"2015-08-20 14:00","2015","08","20","14:00","10,4","","3,2","","61","","3","","19","","","","99,12","","","","","","ND"
"2015-08-20 15:00","2015","08","20","15:00","8,9","","3,2","","67","","2","","23","","","","99,08","","","","","","ND"
"2015-08-20 16:00","2015","08","20","16:00","9,5","","3,6","","67","","35","","15","","","","99,06","","","","","","ND"
"2015-08-20 17:00","2015","08","20","17:00","9,4","","3,0","","64","","3","","15","","","","99,02","","","","","","ND"
"2015-08-20 18:00","2015","08","20","18:00","10,3","","2,8","","60","","4","","19","","","","99,01","","","","","","ND"
"2015-08-20 19:00","2015","08","20","19:00","10,9","","2,2","","55","","7","","22","","","","98,95","","","","","","ND"
"2015-08-20 20:00","2015","08","20","20:00","10,0","","2,6","","60","","7","","20","","","","98,96","","","","","","ND"
"2015-08-20 21:00","2015","08","20","21:00","9,9","","2,8","","61","","12","","15","","","","98,92","","","","","","ND"
"2015-08-20 22:00","2015","08","20","22:00","9,3","","2,4","","62","","13","","29","","","","98,86","","","","","","ND"
"2015-08-20 23:00","2015","08","20","23:00","8,4","","1,7","","62","","12","","25","","","","98,81","","","","","","ND"
"2015-08-21 00:00","2015","08","21","00:00","7,4","","1,5","","66","","5","","7","","","","98,77","","","","","","ND"
"2015-08-21 01:00","2015","08","21","01:00","7,0","","0,3","","62","","4","","13","","","","98,70","","","","","","ND"
"2015-08-21 02:00","2015","08","21","02:00","6,6","","0,3","","64","","3","","24","","","","98,57","","","","","","ND"
"2015-08-21 03:00","2015","08","21","03:00","6,4","","0,3","","65","","1","","20","","","","98,46","","","","","","ND"
"2015-08-21 04:00","2015","08","21","04:00","7,2","","-0,1","","60","","7","","28","","","","98,36","","","","","","ND"
"2015-08-21 05:00","2015","08","21","05:00","7,1","","0,0","","61","","8","","40","","","","98,25","","","","","","ND"
"2015-08-21 06:00","2015","08","21","06:00","6,8","","0,2","","63","","8","","48","","","","98,14","","","","","","ND"
"2015-08-21 07:00","2015","08","21","07:00","7,0","","-0,6","","58","","6","","42","","","","98,09","","","","","","ND"
"2015-08-21 08:00","2015","08","21","08:00","7,1","","-1,2","","56","","8","","40","","","","98,07","","","","","","ND"
"2015-08-21 09:00","2015","08","21","09:00","7,0","","-0,2","","60","","10","","62","","","","97,82","","","","","","ND"
"2015-08-21 10:00","2015","08","21","10:00","7,4","","0,6","","62","","8","","67","","","","97,70","","","","","","ND"
"2015-08-21 11:00","2015","08","21","11:00","7,3","","2,7","","73","","9","","46","","","","97,82","","","","","","ND"
"2015-08-21 12:00","2015","08","21","12:00","7,1","","3,1","","76","","7","","33","","","","97,79","","","","","","ND"
"2015-08-21 13:00","2015","08","21","13:00","6,9","","3,2","","77","","6","","40","","","","97,61","","","","","","ND"
"2015-08-21 14:00","2015","08","21","14:00","5,9","","2,9","","81","","8","","61","","","","97,51","","","","","","ND"
"2015-08-21 15:00","2015","08","21","15:00","5,4","","3,0","","85","","5","","10","","","","97,70","","","","","","ND"
"2015-08-21 16:00","2015","08","21","16:00","5,4","","3,7","","89","","4","","25","","","","97,54","","","","","","ND"
"2015-08-21 17:00","2015","08","21","17:00","5,4","","3,5","","87","","5","","25","","","","97,48","","","","","","ND"
"2015-08-21 18:00","2015","08","21","18:00","5,8","","3,0","","83","","2","","18","","","","97,48","","","","","","ND"
"2015-08-21 19:00","2015","08","21","19:00","5,4","","2,7","","83","","3","","26","","","","97,40","","","","","","ND"
"2015-08-21 20:00","2015","08","21","20:00","5,4","","2,8","","84","","6","","31","","","","97,32","","","","","","ND"
"2015-08-21 21:00","2015","08","21","21:00","6,0","","2,7","","79","","8","","26","","","","97,31","","","","","","ND"
"2015-08-21 22:00","2015","08","21","22:00","5,5","","3,0","","84","","7","","17","","","","97,27","","","","","","ND"
"2015-08-21 23:00","2015","08","21","23:00","5,7","","2,9","","82","","12","","22","","","","97,26","","","","","","ND"
"2015-08-22 00:00","2015","08","22","00:00","5,7","","3,0","","83","","8","","11","","","","97,24","","","","","","ND"
"2015-08-22 01:00","2015","08","22","01:00","5,0","","3,0","","87","","12","","44","","","","97,14","","","","","","ND"
"2015-08-22 02:00","2015","08","22","02:00","4,9","","3,1","","88","","14","","29","","","","97,12","","","","","","ND"
"2015-08-22 03:00","2015","08","22","03:00","4,8","","3,3","","90","","14","","30","","","","97,09","","","","","","ND"
"2015-08-22 04:00","2015","08","22","04:00","5,0","","3,8","","92","","11","","14","","","","97,15","","","","","","ND"
"2015-08-22 05:00","2015","08","22","05:00","5,1","","3,8","","91","","12","","11","","","","97,15","","","","","","ND"
"2015-08-22 06:00","2015","08","22","06:00","4,7","","4,1","","95","","29","","1","","","","97,14","","","","","","ND"
"2015-08-22 07:00","2015","08","22","07:00","5,5","","4,5","","93","","11","","6","","","","97,14","","","","","","ND"
"2015-08-22 08:00","2015","08","22","08:00","5,3","","4,4","","94","","8","","4","","","","97,14","","","","","","ND"
"2015-08-22 09:00","2015","08","22","09:00","6,7","","4,4","","85","","16","","10","","","","97,14","","","","","","ND"
"2015-08-22 10:00","2015","08","22","10:00","7,0","","4,9","","86","","19","","10","","","","97,16","","","","","","ND"
"2015-08-22 11:00","2015","08","22","11:00","7,9","","5,2","","83","","12","","12","","","","97,14","","","","","","ND"
"2015-08-22 12:00","2015","08","22","12:00","8,6","","5,8","","82","","13","","15","","","","97,15","","","","","","ND"
"2015-08-22 13:00","2015","08","22","13:00","7,7","","5,5","","86","","3","","9","","","","97,17","","","","","","ND"
"2015-08-22 14:00","2015","08","22","14:00","6,4","","5,5","","94","","4","","13","","","","97,20","","","","","","ND"
"2015-08-22 15:00","2015","08","22","15:00","6,1","","5,4","","95","","3","","10","","","","97,24","","","","","","ND"
"2015-08-22 16:00","2015","08","22","16:00","6,9","","5,9","","93","","2","","8","","","","97,27","","","","","","ND"
"2015-08-22 17:00","2015","08","22","17:00","6,8","","5,7","","93","","4","","12","","","","97,30","","","","","","ND"
"2015-08-22 18:00","2015","08","22","18:00","5,6","","4,7","","94","","2","","13","","","","97,34","","","","","","ND"
"2015-08-22 19:00","2015","08","22","19:00","4,2","","3,7","","97","","3","","19","","","","97,36","","","","","","ND"
"2015-08-22 20:00","2015","08","22","20:00","3,4","","3,2","","98","","3","","20","","","","97,39","","","","","","ND"
"2015-08-22 21:00","2015","08","22","21:00","2,7","","2,5","","98","","2","","13","","","","97,42","","","","","","ND"
"2015-08-22 22:00","2015","08","22","22:00","3,0","","2,8","","98","","1","","3","","","","97,46","","","","","","ND"
"2015-08-22 23:00","2015","08","22","23:00","3,2","","2,9","","99","","25","","2","","","","97,49","","","","","","ND"
"2015-08-23 00:00","2015","08","23","00:00","3,1","","2,9","","99","","2","","4","","","","97,54","","","","","","ND"
"2015-08-23 01:00","2015","08","23","01:00","3,4","","3,2","","99","","2","","1","","","","97,56","","","","","","ND"
"2015-08-23 02:00","2015","08","23","02:00","3,2","","3,0","","99","","6","","4","","","","97,63","","","","","","ND"
"2015-08-23 03:00","2015","08","23","03:00","3,5","","3,3","","99","","20","","4","","","","97,72","","","","","","ND"
"2015-08-23 04:00","2015","08","23","04:00","3,1","","2,9","","99","","5","","5","","","","97,82","","","","","","ND"
"2015-08-23 05:00","2015","08","23","05:00","3,5","","3,3","","99","","36","","1","","","","97,86","","","","","","ND"
"2015-08-23 06:00","2015","08","23","06:00","3,9","","3,7","","99","","4","","3","","","","97,87","","","","","","ND"
"2015-08-23 07:00","2015","08","23","07:00","3,7","","3,5","","99","","20","","4","","","","97,94","","","","","","ND"
"2015-08-23 08:00","2015","08","23","08:00","5,3","","5,1","","99","","21","","7","","","","98,03","","","","","","ND"
"2015-08-23 09:00","2015","08","23","09:00","7,3","","7,1","","99","","17","","12","","","","98,10","","","","","","ND"
"2015-08-23 10:00","2015","08","23","10:00","7,0","","6,8","","98","","4","","7","","","","98,15","","","","","","ND"
"2015-08-23 11:00","2015","08","23","11:00","8,2","","7,0","","92","","28","","4","","","","98,22","","","","","","ND"
"2015-08-23 12:00","2015","08","23","12:00","9,2","","7,1","","87","","32","","7","","","","98,26","","","","","","ND"
"2015-08-23 13:00","2015","08","23","13:00","8,4","","7,1","","91","","4","","8","","","","98,31","","","","","","ND"
"2015-08-23 14:00","2015","08","23","14:00","9,9","","7,8","","87","","3","","9","","","","98,34","","","","","","ND"
"2015-08-23 15:00","2015","08","23","15:00","9,8","","7,0","","83","","3","","12","","","","98,41","","","","","","ND"
"2015-08-23 16:00","2015","08","23","16:00","9,8","","7,2","","84","","4","","7","","","","98,47","","","","","","ND"
"2015-08-23 17:00","2015","08","23","17:00","10,1","","7,6","","85","","10","","11","","","","98,54","","","","","","ND"
"2015-08-23 18:00","2015","08","23","18:00","10,2","","6,9","","80","","10","","8","","","","98,56","","","","","","ND"
"2015-08-23 19:00","2015","08","23","19:00","9,4","","6,6","","83","","8","","6","","","","98,61","","","","","","ND"
"2015-08-23 20:00","2015","08","23","20:00","7,5","","5,5","","87","","18","","4","","","","98,66","","","","","","ND"
"2015-08-23 21:00","2015","08","23","21:00","7,2","","5,8","","91","","23","","2","","","","98,72","","","","","","ND"
"2015-08-23 22:00","2015","08","23","22:00","8,0","","7,1","","94","","23","","5","","","","98,75","","","","","","ND"
"2015-08-23 23:00","2015","08","23","23:00","7,8","","7,2","","96","","21","","3","","","","98,79","","","","","","ND"
"2015-08-24 00:00","2015","08","24","00:00","7,7","","6,7","","94","","18","","3","","","","98,84","","","","","","ND"
"2015-08-24 01:00","2015","08","24","01:00","6,9","","6,3","","96","","8","","3","","","","98,85","","","","","","ND"
"2015-08-24 02:00","2015","08","24","02:00","7,7","","6,1","","89","","13","","12","","","","98,88","","","","","","ND"
"2015-08-24 03:00","2015","08","24","03:00","8,4","","6,6","","89","","14","","18","","","","98,88","","","","","","ND"
"2015-08-24 04:00","2015","08","24","04:00","8,1","","6,2","","88","","13","","7","","","","98,87","","","","","","ND"
"2015-08-24 05:00","2015","08","24","05:00","8,0","","6,1","","88","","11","","6","","","","98,89","","","","","","ND"
"2015-08-24 06:00","2015","08","24","06:00","8,2","","6,1","","87","","9","","4","","","","98,91","","","","","","ND"
"2015-08-24 07:00","2015","08","24","07:00","9,0","","6,5","","85","","13","","11","","","","98,94","","","","","","ND"
"2015-08-24 08:00","2015","08","24","08:00","8,7","","5,8","","82","","14","","22","","","","98,95","","","","","","ND"
"2015-08-24 09:00","2015","08","24","09:00","9,4","","6,0","","79","","16","","21","","","","98,95","","","","","","ND"
"2015-08-24 10:00","2015","08","24","10:00","10,5","","6,3","","75","","15","","23","","","","98,92","","","","","","ND"
"2015-08-24 11:00","2015","08","24","11:00","10,7","","6,3","","74","","15","","29","","","","98,91","","","","","","ND"
"2015-08-24 12:00","2015","08","24","12:00","10,6","","6,1","","74","","15","","28","","","","98,89","","","","","","ND"
"2015-08-24 13:00","2015","08","24","13:00","9,8","","6,3","","79","","14","","29","","","","98,88","","","","","","ND"
"2015-08-24 14:00","2015","08","24","14:00","9,5","","6,2","","80","","14","","35","","","","98,85","","","","","","ND"
"2015-08-24 15:00","2015","08","24","15:00","8,8","","6,8","","87","","14","","28","","","","98,85","","","","","","ND"
"2015-08-24 16:00","2015","08","24","16:00","8,7","","6,7","","87","","14","","17","","","","98,86","","","","","","ND"
"2015-08-24 17:00","2015","08","24","17:00","8,7","","6,4","","85","","14","","13","","","","98,85","","","","","","ND"
"2015-08-24 18:00","2015","08","24","18:00","8,3","","6,1","","86","","12","","20","","","","98,83","","","","","","ND"
"2015-08-24 19:00","2015","08","24","19:00","7,9","","5,7","","86","","11","","10","","","","98,86","","","","","","ND"
"2015-08-24 20:00","2015","08","24","20:00","7,6","","5,4","","86","","15","","20","","","","98,83","","","","","","ND"
"2015-08-24 21:00","2015","08","24","21:00","7,5","","5,4","","87","","15","","31","","","","98,79","","","","","","ND"
"2015-08-24 22:00","2015","08","24","22:00","7,3","","5,6","","89","","14","","26","","","","98,77","","","","","","ND"
"2015-08-24 23:00","2015","08","24","23:00","7,3","","5,8","","90","","19","","9","","","","98,79","","","","","","ND"
"2015-08-25 00:00","2015","08","25","00:00","7,3","","5,7","","90","","15","","24","","","","98,76","","","","","","ND"
"2015-08-25 01:00","2015","08","25","01:00","7,3","","5,9","","91","","15","","29","","","","98,74","","","","","","ND"
"2015-08-25 02:00","2015","08","25","02:00","7,7","","6,2","","90","","15","","25","","","","98,72","","","","","","ND"
"2015-08-25 03:00","2015","08","25","03:00","7,5","","6,4","","92","","29","","3","","","","98,73","","","","","","ND"
"2015-08-25 04:00","2015","08","25","04:00","7,9","","6,8","","93","","24","","4","","","","98,73","","","","","","ND"
"2015-08-25 05:00","2015","08","25","05:00","8,1","","7,1","","93","","15","","24","","","","98,65","","","","","","ND"
"2015-08-25 06:00","2015","08","25","06:00","8,2","","7,2","","94","","17","","7","","","","98,68","","","","","","ND"
"2015-08-25 07:00","2015","08","25","07:00","9,0","","7,8","","93","","14","","17","","","","98,68","","","","","","ND"
"2015-08-25 08:00","2015","08","25","08:00","9,0","","7,8","","92","","25","","8","","","","98,69","","","","","","ND"
